applicant_id,applicant_name,cibil_score,existing_loans_lakhs,bank_account_verified,pan_verified,udyam_registration_no,gstin_status,project_report_attached,collateral_value_lakhs,business_vintage_years,monthly_cashflow_avg_inr,document_completeness_pct,target_readiness_score
ENT_IN_23178,Gurpreet Rao,555,12.12,1,1,UDYAM-MH-03-3537409,ACTIVE,1,7.59,12.0,75814,48.5,71.8
ENT_IN_23179,Mamta Mehta,576,7.87,1,1,UDYAM-TN-03-4891055,UNREGISTERED,0,21.94,6.0,436930,73.5,63.5
ENT_IN_23180,Ayesha Chaudhary,704,7.34,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,2.67,2.5,178497,36.9,69.0
ENT_IN_23181,Mahesh Patel,729,24.89,1,1,UDYAM-MH-03-9929170,NOT_APPLICABLE,1,17.87,11.3,285277,66.2,82.8
ENT_IN_23182,Vijay Singh,685,8.85,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,43.0,5.7,144658,36.4,67.5
ENT_IN_23183,Amit Shah,771,1.22,1,1,UDYAM-KA-03-3764817,UNREGISTERED,1,25.9,9.6,348012,88.3,98.5
ENT_IN_23184,Pradeep Kumar,660,3.12,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,18.99,8.1,235228,45.2,59.5
ENT_IN_23185,Geeta Reddy,630,2.24,1,1,UDYAM-TN-03-1467402,ACTIVE,1,30.57,7.2,124864,77.9,79.3
ENT_IN_23186,Mohammed Kulkarni,797,22.83,1,1,UDYAM-TN-03-5239230,NOT_APPLICABLE,1,41.11,4.2,394905,73.4,94.1
ENT_IN_23187,Geeta Nair,552,14.95,0,1,UDYAM-MH-03-6306285,NOT_APPLICABLE,1,35.7,9.6,321023,43.1,59.2
ENT_IN_23188,Suresh Sheikh,652,22.49,1,1,UDYAM-KA-03-4769267,NOT_APPLICABLE,0,11.59,1.0,439737,80.1,77.1
ENT_IN_23189,Seema Mehta,746,1.5,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,8.73,8.1,49101,93.0,78.0
ENT_IN_23190,Rekha Banerjee,829,12.67,1,1,UDYAM-TN-03-5132450,ACTIVE,0,26.91,8.1,317364,93.9,99.1
ENT_IN_23191,Preeti Shah,711,20.62,1,1,UDYAM-TN-03-5118431,ACTIVE,1,38.4,4.0,87280,46.0,80.8
ENT_IN_23192,Sangeeta Deshmukh,836,23.15,1,1,NOT_REGISTERED,UNREGISTERED,1,40.52,2.8,247266,53.8,84.2
ENT_IN_23193,Anita Patel,649,10.42,1,1,UDYAM-MH-03-2167706,NOT_APPLICABLE,0,37.44,11.0,70721,94.7,63.0
ENT_IN_23194,Ananya Rao,605,14.11,1,1,UDYAM-KA-03-6821726,NOT_APPLICABLE,1,33.83,1.1,163916,60.6,72.1
ENT_IN_23195,Vijay Banerjee,751,19.32,0,1,UDYAM-GJ-03-2037720,NOT_APPLICABLE,1,42.98,6.3,229287,92.1,92.6
ENT_IN_23196,Mohammed Singh,684,7.72,1,1,UDYAM-TN-03-9876766,UNREGISTERED,1,9.76,8.3,336627,36.6,75.7
ENT_IN_23197,Kavita Patel,839,15.1,1,1,UDYAM-PB-03-2244812,ACTIVE,1,25.16,11.5,79087,66.3,97.5
ENT_IN_23198,Savita Kumar,654,18.87,1,1,UDYAM-UP-03-8138408,NOT_APPLICABLE,1,29.18,5.1,430471,84.0,88.2
ENT_IN_23199,Amit Chaudhary,634,7.6,1,0,UDYAM-PB-03-5742349,ACTIVE,1,20.43,5.3,124050,53.0,65.9
ENT_IN_23200,Suresh Patil,838,2.33,1,1,UDYAM-KA-03-9796189,ACTIVE,1,32.21,9.9,258703,37.9,96.1
ENT_IN_23201,Mamta Verma,0,8.04,1,1,NOT_REGISTERED,ACTIVE,1,30.63,0.5,377968,54.9,60.6
ENT_IN_23202,Sunil Kumar,734,6.65,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,36.48,7.7,126003,93.3,80.4
ENT_IN_23203,Preeti Mehta,830,7.92,1,1,UDYAM-UP-03-1065724,NOT_APPLICABLE,1,18.36,4.6,380754,89.3,99.3
ENT_IN_23204,Bhavna Verma,0,8.94,1,0,NOT_REGISTERED,ACTIVE,1,0.61,8.6,224671,85.2,58.5
ENT_IN_23205,Priya Patel,741,8.09,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,32.19,4.9,116810,87.4,78.9
ENT_IN_23206,Radha Sheikh,775,24.7,1,0,NOT_REGISTERED,UNREGISTERED,1,44.26,11.3,351226,48.8,77.9
ENT_IN_23207,Rajesh Yadav,657,6.28,1,1,UDYAM-PB-03-2840781,NOT_APPLICABLE,1,32.33,4.0,441739,91.0,89.3
ENT_IN_23208,Pooja Verma,637,22.38,1,1,UDYAM-PB-03-1704134,NOT_APPLICABLE,1,24.63,3.3,446164,91.2,82.0
ENT_IN_23209,Ganesh Deshmukh,637,5.48,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,29.46,2.5,189229,98.3,73.1
ENT_IN_23210,Meena Das,782,5.06,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,12.88,3.1,196129,35.8,74.9
ENT_IN_23211,Amit Das,609,10.7,1,1,NOT_REGISTERED,UNREGISTERED,0,31.25,5.2,424287,97.5,67.1
ENT_IN_23212,Vikram Reddy,0,23.76,1,1,UDYAM-KA-03-9140227,UNREGISTERED,1,5.46,3.2,235125,67.5,66.0
ENT_IN_23213,Bhavna Shah,741,19.8,1,1,UDYAM-PB-03-1887751,ACTIVE,1,12.45,0.6,245164,75.6,96.1
ENT_IN_23214,Ananya Banerjee,718,0.63,1,1,NOT_REGISTERED,UNREGISTERED,1,43.29,6.6,234450,41.5,69.6
ENT_IN_23215,Deepak Chatterjee,600,20.05,1,1,UDYAM-MH-03-2627714,UNREGISTERED,1,8.7,6.2,435110,86.5,79.9
ENT_IN_23216,Bhavna Nair,603,5.69,1,1,NOT_REGISTERED,ACTIVE,1,40.14,8.2,83613,71.6,69.8
ENT_IN_23217,Kavita Das,709,14.01,1,1,UDYAM-UP-03-9683057,NOT_APPLICABLE,1,26.04,4.0,306564,80.4,88.6
ENT_IN_23218,Kiran Sheikh,703,0.76,1,1,UDYAM-PB-03-2343573,NOT_APPLICABLE,1,28.48,6.3,99673,57.5,77.7
ENT_IN_23219,Savita Sharma,751,21.41,0,1,UDYAM-UP-03-2836671,NOT_APPLICABLE,0,31.85,8.3,147539,62.8,74.5
ENT_IN_23220,Lakshmi Singh,712,3.72,1,1,UDYAM-MH-03-4044877,NOT_APPLICABLE,1,28.97,10.3,323296,92.5,93.2
ENT_IN_23221,Meena Singh,670,23.23,1,0,UDYAM-KA-03-4735838,ACTIVE,0,8.43,3.4,43026,94.2,71.4
ENT_IN_23222,Neha Sharma,614,11.6,1,1,UDYAM-MH-03-8503028,NOT_APPLICABLE,1,5.26,4.5,31529,72.5,68.5
ENT_IN_23223,Harpreet Kumar,841,17.29,1,0,UDYAM-TN-03-4017159,UNREGISTERED,1,4.58,9.7,142345,64.8,80.8
ENT_IN_23224,Rekha Sheikh,552,7.2,1,1,UDYAM-UP-03-4099777,ACTIVE,0,11.64,5.9,129760,59.0,65.3
ENT_IN_23225,Kiran Patel,557,12.57,1,1,NOT_REGISTERED,ACTIVE,1,22.4,6.0,192186,68.5,73.8
ENT_IN_23226,Ananya Sharma,0,22.1,0,1,UDYAM-PB-03-5898151,ACTIVE,1,18.83,6.4,50478,51.3,49.2
ENT_IN_23227,Fatima Patil,735,4.13,1,1,UDYAM-GJ-03-9319956,ACTIVE,0,31.09,5.2,433575,99.9,92.7
ENT_IN_23228,Prakash Nair,583,19.71,1,1,UDYAM-PB-03-8418336,NOT_APPLICABLE,1,22.65,6.8,335948,70.8,77.8
ENT_IN_23229,Simran Gowda,784,21.3,1,1,UDYAM-PB-03-1280998,NOT_APPLICABLE,1,16.21,8.0,250104,89.9,100.0
ENT_IN_23230,Pradeep Deshmukh,835,5.54,1,1,UDYAM-UP-03-1143520,UNREGISTERED,0,29.48,9.4,191898,82.1,86.8
ENT_IN_23231,Rekha Deshmukh,790,10.97,1,0,UDYAM-KA-03-2457727,NOT_APPLICABLE,1,28.44,9.0,339187,69.8,88.0
ENT_IN_23232,Deepika Verma,817,21.13,1,1,UDYAM-TN-03-3272362,ACTIVE,1,19.53,8.2,285241,83.0,100.0
ENT_IN_23233,Fatima Mehta,561,8.59,1,1,UDYAM-TN-03-5514316,ACTIVE,1,36.57,8.9,352535,80.4,86.7
ENT_IN_23234,Sunita Singh,616,14.2,1,1,UDYAM-TN-03-8091189,ACTIVE,1,1.06,3.9,259750,57.6,80.8
ENT_IN_23235,Suresh Banerjee,575,23.43,1,0,NOT_REGISTERED,ACTIVE,1,7.78,1.6,216677,85.5,71.5
ENT_IN_23236,Amit Gowda,804,11.08,1,1,UDYAM-TN-03-4281415,NOT_APPLICABLE,1,13.98,0.4,261734,48.7,92.0
ENT_IN_23237,Deepak Nair,794,8.49,1,1,UDYAM-UP-03-2663895,UNREGISTERED,0,9.27,1.5,188520,66.8,81.1
ENT_IN_23238,Priya Mishra,846,2.02,1,0,UDYAM-GJ-03-3964344,NOT_APPLICABLE,1,27.07,7.1,361665,36.3,82.4
ENT_IN_23239,Vijay Shah,0,16.3,1,1,UDYAM-KA-03-2937034,ACTIVE,1,41.77,8.9,360493,41.1,68.1
ENT_IN_23240,Fatima Sharma,772,15.31,1,1,UDYAM-TN-03-6517934,ACTIVE,1,2.17,6.5,290443,57.6,100.0
ENT_IN_23241,Prakash Sharma,571,2.7,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,37.27,6.7,334780,39.3,57.1
ENT_IN_23242,Manoj Mishra,679,13.82,1,1,UDYAM-TN-03-4183702,UNREGISTERED,1,8.75,6.4,144689,63.9,82.5
ENT_IN_23243,Fatima Kaur,0,12.06,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,7.37,10.9,138757,58.7,47.4
ENT_IN_23244,Geeta Singh,0,22.57,1,1,UDYAM-TN-03-8967128,NOT_APPLICABLE,1,13.94,6.1,148396,97.1,66.7
ENT_IN_23245,Karan Patel,598,16.24,1,1,NOT_REGISTERED,ACTIVE,1,9.59,2.4,361775,72.7,74.5
ENT_IN_23246,Suresh Mehta,683,13.45,1,0,UDYAM-TN-03-7670549,ACTIVE,1,12.26,6.0,60772,82.5,80.6
ENT_IN_23247,Harpreet Joshi,705,14.51,1,1,UDYAM-TN-03-6507114,UNREGISTERED,1,31.42,8.4,32978,86.3,81.2
ENT_IN_23248,Manoj Deshmukh,828,1.35,1,0,UDYAM-GJ-03-2054671,ACTIVE,1,23.21,3.1,308927,64.4,92.0
ENT_IN_23249,Sanjay Shah,677,6.7,1,1,UDYAM-KA-03-5604529,NOT_APPLICABLE,1,5.96,9.3,387211,66.0,84.1
ENT_IN_23250,Ashok Kaur,654,3.7,1,1,UDYAM-MH-03-7546196,NOT_APPLICABLE,1,39.4,1.2,193573,82.9,84.3
ENT_IN_23251,Ayesha Yadav,0,19.17,1,1,UDYAM-PB-03-4325297,ACTIVE,1,18.73,3.9,412960,85.1,75.3
ENT_IN_23252,Meena Mishra,554,4.31,1,1,UDYAM-MH-03-7124252,ACTIVE,1,21.28,0.0,28814,83.4,76.1
ENT_IN_23253,Harpreet Kulkarni,672,19.26,1,1,UDYAM-GJ-03-5155715,ACTIVE,1,41.16,8.6,155770,98.3,96.8
ENT_IN_23254,Radha Kaur,612,16.19,1,1,NOT_REGISTERED,ACTIVE,1,43.55,3.2,330930,38.4,64.1
ENT_IN_23255,Rahul Das,609,6.06,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,8.17,0.6,244581,86.7,72.7
ENT_IN_23256,Deepak Kulkarni,839,0.98,1,1,NOT_REGISTERED,ACTIVE,1,27.79,0.7,403552,36.7,83.5
ENT_IN_23257,Meena Joshi,633,17.06,1,1,UDYAM-PB-03-2462078,NOT_APPLICABLE,1,24.09,6.2,303373,54.7,69.2
ENT_IN_23258,Sujata Sheikh,742,14.44,0,0,UDYAM-PB-03-9833641,UNREGISTERED,1,39.05,11.5,37843,52.5,55.7
ENT_IN_23259,Sanjay Singh,590,16.18,1,1,UDYAM-GJ-03-2906857,NOT_APPLICABLE,1,0.29,11.8,241969,60.3,70.6
ENT_IN_23260,Harpreet Deshmukh,673,0.76,1,1,UDYAM-TN-03-9924905,ACTIVE,1,5.83,4.2,276141,50.4,89.7
ENT_IN_23261,Sangeeta Das,647,22.13,1,1,UDYAM-GJ-03-8895758,ACTIVE,1,38.76,10.3,397554,42.8,76.0
ENT_IN_23262,Ganesh Patil,767,12.39,0,1,UDYAM-TN-03-1683832,ACTIVE,1,37.14,12.0,429402,75.3,95.3
ENT_IN_23263,Neha Shah,566,23.71,0,1,NOT_REGISTERED,NOT_APPLICABLE,1,44.71,0.8,22428,57.5,47.7
ENT_IN_23264,Preeti Mishra,699,15.88,0,1,UDYAM-KA-03-8434306,UNREGISTERED,1,12.6,7.0,392312,44.8,69.0
ENT_IN_23265,Mamta Patel,667,11.02,1,1,UDYAM-TN-03-3063589,UNREGISTERED,1,43.58,9.3,113059,92.9,87.2
ENT_IN_23266,Savita Reddy,828,17.14,1,1,UDYAM-KA-03-6502870,ACTIVE,1,29.76,8.3,88312,60.1,92.3
ENT_IN_23267,Ayesha Das,770,23.79,1,0,UDYAM-GJ-03-5935852,NOT_APPLICABLE,0,25.99,10.8,414031,69.7,78.2
ENT_IN_23268,Fatima Chaudhary,554,12.65,1,1,NOT_REGISTERED,ACTIVE,1,8.1,7.3,293931,74.7,78.0
ENT_IN_23269,Kiran Chaudhary,610,11.63,1,1,UDYAM-UP-03-4702745,NOT_APPLICABLE,1,26.08,6.5,364775,95.4,84.7
ENT_IN_23270,Ashok Mehta,0,8.92,1,1,UDYAM-UP-03-5399203,NOT_APPLICABLE,1,38.88,7.5,385984,83.4,70.1
ENT_IN_23271,Meena Nair,762,2.08,1,1,UDYAM-GJ-03-8829703,UNREGISTERED,0,0.25,4.2,409415,68.0,82.8
ENT_IN_23272,Harpreet Kumar,0,17.12,1,1,UDYAM-MH-03-8756257,NOT_APPLICABLE,1,10.25,9.2,435124,78.0,65.3
ENT_IN_23273,Sanjay Banerjee,788,12.59,1,1,UDYAM-GJ-03-9571506,NOT_APPLICABLE,1,14.67,3.1,144070,65.8,89.9
ENT_IN_23274,Preeti Khan,770,24.48,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,41.53,5.2,83923,72.2,83.9
ENT_IN_23275,Dinesh Chatterjee,806,17.56,1,1,UDYAM-MH-03-9930796,ACTIVE,0,17.84,5.9,357467,57.5,91.8
ENT_IN_23276,Fatima Singh,799,2.99,1,1,UDYAM-MH-03-6644820,ACTIVE,0,17.44,5.2,344331,36.4,86.6
ENT_IN_23277,Lakshmi Patel,605,19.27,1,1,UDYAM-MH-03-5399402,NOT_APPLICABLE,0,25.2,8.2,94645,91.4,66.9
ENT_IN_23278,Pooja Kaur,816,14.77,1,1,UDYAM-GJ-03-4257838,ACTIVE,0,32.38,3.6,104270,71.0,84.8
ENT_IN_23279,Harpreet Mehta,554,13.61,1,1,UDYAM-GJ-03-2100860,NOT_APPLICABLE,1,26.1,0.5,272279,55.1,70.5
ENT_IN_23280,Sunita Khan,641,15.24,1,1,NOT_REGISTERED,ACTIVE,1,40.1,3.7,438668,88.2,79.8
ENT_IN_23281,Lakshmi Yadav,836,10.63,1,0,UDYAM-UP-03-1821716,NOT_APPLICABLE,0,44.17,2.6,132926,35.4,65.3
ENT_IN_23282,Deepika Patil,775,20.86,1,1,UDYAM-PB-03-1906967,ACTIVE,1,37.99,0.3,377266,96.3,100.0
ENT_IN_23283,Seema Mehta,636,6.45,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,13.57,8.0,235993,38.5,58.9
ENT_IN_23284,Lakshmi Das,721,7.57,1,1,UDYAM-PB-03-4439629,ACTIVE,0,19.19,0.7,199888,98.2,88.8
ENT_IN_23285,Geeta Yadav,847,8.52,0,1,NOT_REGISTERED,NOT_APPLICABLE,1,28.91,1.6,55912,46.9,64.2
ENT_IN_23286,Deepika Joshi,758,20.81,1,1,NOT_REGISTERED,ACTIVE,1,9.48,9.0,95344,59.5,82.8
ENT_IN_23287,Mamta Kulkarni,698,3.08,1,1,UDYAM-GJ-03-6676480,ACTIVE,1,33.4,7.6,350046,91.9,100.0
ENT_IN_23288,Ananya Joshi,597,12.33,1,1,UDYAM-KA-03-9004241,ACTIVE,1,4.41,9.3,434155,70.2,85.0
ENT_IN_23289,Kavita Nair,830,2.61,1,1,UDYAM-PB-03-1668803,NOT_APPLICABLE,1,43.52,12.0,389061,95.6,100.0
ENT_IN_23290,Anil Patel,568,16.78,1,1,UDYAM-TN-03-7327177,ACTIVE,1,38.25,0.7,386788,36.9,74.9
ENT_IN_23291,Gurpreet Nair,644,3.82,1,1,NOT_REGISTERED,UNREGISTERED,0,44.83,5.8,76518,40.3,46.1
ENT_IN_23292,Shweta Sharma,551,11.26,1,1,UDYAM-PB-03-6285034,UNREGISTERED,0,33.35,2.2,192754,44.6,55.7
ENT_IN_23293,Suresh Patil,818,16.61,1,1,UDYAM-KA-03-8011484,ACTIVE,1,43.16,3.8,268332,70.5,100.0
ENT_IN_23294,Sanjay Das,805,15.83,0,1,UDYAM-PB-03-2138279,ACTIVE,0,13.6,0.0,423451,51.2,79.0
ENT_IN_23295,Simran Kulkarni,732,4.17,0,1,UDYAM-UP-03-2916290,NOT_APPLICABLE,1,31.36,2.0,166408,77.2,73.2
ENT_IN_23296,Rajesh Shah,773,14.2,1,0,UDYAM-KA-03-8521661,ACTIVE,1,24.65,10.9,290575,57.9,90.2
ENT_IN_23297,Ramesh Kulkarni,825,6.46,1,1,NOT_REGISTERED,ACTIVE,1,11.47,7.5,405526,94.9,100.0
ENT_IN_23298,Dinesh Gowda,0,22.62,1,1,UDYAM-GJ-03-9845970,ACTIVE,1,29.75,2.3,268848,95.9,79.7
ENT_IN_23299,Rohan Gupta,622,16.24,1,1,UDYAM-GJ-03-9258960,UNREGISTERED,1,2.0,7.0,334343,81.3,81.2
ENT_IN_23300,Harpreet Chaudhary,740,6.21,1,1,UDYAM-KA-03-2330390,NOT_APPLICABLE,1,20.15,5.2,89435,91.5,83.8
ENT_IN_23301,Neha Kaur,847,5.45,1,1,UDYAM-KA-03-6536785,NOT_APPLICABLE,1,23.65,11.7,194416,84.9,99.0
ENT_IN_23302,Dinesh Nair,569,24.07,0,1,UDYAM-UP-03-3306074,UNREGISTERED,1,44.09,9.5,307620,98.9,74.4
ENT_IN_23303,Rahul Patel,640,6.8,1,1,NOT_REGISTERED,UNREGISTERED,1,43.57,2.8,317968,42.6,60.6
ENT_IN_23304,Geeta Rao,604,24.16,1,1,UDYAM-TN-03-1609931,ACTIVE,1,44.3,0.5,90639,71.8,78.0
ENT_IN_23305,Seema Verma,748,18.49,0,1,NOT_REGISTERED,ACTIVE,1,33.09,5.9,29141,64.2,67.5
ENT_IN_23306,Pradeep Patel,805,14.48,1,1,NOT_REGISTERED,UNREGISTERED,0,23.11,5.1,290885,62.9,73.4
ENT_IN_23307,Anita Patil,728,23.14,1,1,UDYAM-MH-03-8695998,ACTIVE,1,3.12,6.2,82842,47.2,80.3
ENT_IN_23308,Fatima Verma,816,1.64,1,1,NOT_REGISTERED,ACTIVE,1,26.95,5.8,372405,35.6,84.7
ENT_IN_23309,Rohan Gupta,696,0.01,1,1,UDYAM-KA-03-6044610,UNREGISTERED,1,40.67,2.0,233756,42.3,77.5
ENT_IN_23310,Ganesh Shah,745,20.76,1,0,UDYAM-PB-03-9380315,NOT_APPLICABLE,1,26.55,3.7,120225,43.2,64.0
ENT_IN_23311,Ramesh Joshi,560,4.3,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,25.52,6.3,85634,94.1,68.1
ENT_IN_23312,Pooja Sharma,623,24.81,1,0,UDYAM-PB-03-4287919,ACTIVE,1,28.74,7.6,187453,41.8,67.4
ENT_IN_23313,Bhavna Gupta,770,17.24,1,1,UDYAM-MH-03-4689148,NOT_APPLICABLE,1,15.47,2.6,175750,54.8,86.0
ENT_IN_23314,Neha Rao,557,17.54,1,0,UDYAM-KA-03-5017883,NOT_APPLICABLE,1,20.4,8.3,361887,81.3,73.3
ENT_IN_23315,Manoj Chatterjee,560,11.05,0,1,UDYAM-UP-03-4903719,ACTIVE,1,22.33,10.5,222039,93.1,80.2
ENT_IN_23316,Mohammed Gowda,684,2.6,1,0,UDYAM-PB-03-8577660,NOT_APPLICABLE,1,27.97,8.5,430753,35.2,70.5
ENT_IN_23317,Ashok Gupta,586,6.42,1,1,UDYAM-MH-03-4753434,NOT_APPLICABLE,1,36.52,7.9,92459,86.8,72.5
ENT_IN_23318,Kiran Rao,765,5.17,1,1,UDYAM-GJ-03-6333730,NOT_APPLICABLE,1,14.35,3.5,401628,72.6,98.6
ENT_IN_23319,Sanjay Joshi,682,21.79,1,1,UDYAM-UP-03-5081278,NOT_APPLICABLE,1,8.06,9.8,405467,80.2,89.2
ENT_IN_23320,Rekha Singh,584,24.27,1,1,UDYAM-UP-03-2627494,NOT_APPLICABLE,1,33.84,0.7,365899,37.4,65.6
ENT_IN_23321,Dinesh Chatterjee,0,20.28,1,1,UDYAM-PB-03-9050109,ACTIVE,1,42.16,7.4,76426,91.4,70.1
ENT_IN_23322,Deepika Chaudhary,557,2.75,1,1,UDYAM-PB-03-8645154,ACTIVE,1,32.0,7.3,313929,78.6,81.8
ENT_IN_23323,Bhavna Verma,834,0.76,1,1,UDYAM-TN-03-7134350,NOT_APPLICABLE,1,2.86,0.1,392805,86.1,100.0
ENT_IN_23324,Geeta Rao,676,23.31,1,1,UDYAM-PB-03-1474541,ACTIVE,1,17.85,0.2,425808,54.0,90.3
ENT_IN_23325,Fatima Rao,775,13.11,1,1,NOT_REGISTERED,ACTIVE,1,14.98,4.7,262880,86.2,96.1
ENT_IN_23326,Rohan Patil,0,18.08,1,1,UDYAM-TN-03-5933212,ACTIVE,1,14.35,1.7,287752,99.4,78.1
ENT_IN_23327,Ayesha Mishra,848,20.22,1,1,UDYAM-UP-03-2241569,NOT_APPLICABLE,1,33.36,5.4,54042,65.1,83.9
ENT_IN_23328,Deepika Shah,559,15.09,1,1,UDYAM-KA-03-5679253,NOT_APPLICABLE,1,27.27,5.8,434971,71.6,78.5
ENT_IN_23329,Radha Reddy,735,9.34,1,1,UDYAM-MH-03-6798634,ACTIVE,1,42.58,5.6,368953,40.3,86.1
ENT_IN_23330,Ramesh Chatterjee,623,5.46,1,1,UDYAM-MH-03-8070441,ACTIVE,1,10.37,8.3,126745,92.3,80.8
ENT_IN_23331,Tariq Patil,614,0.37,1,0,NOT_REGISTERED,NOT_APPLICABLE,1,19.01,2.2,376306,40.9,55.9
ENT_IN_23332,Ashok Kaur,776,21.2,1,1,UDYAM-UP-03-5320112,ACTIVE,0,19.69,1.1,269646,76.0,95.0
ENT_IN_23333,Sujata Kumar,593,12.91,1,0,UDYAM-MH-03-7002945,NOT_APPLICABLE,1,38.92,2.0,411624,60.7,66.8
ENT_IN_23334,Seema Reddy,571,16.52,0,1,NOT_REGISTERED,ACTIVE,1,9.93,9.7,18304,78.9,62.0
ENT_IN_23335,Rahul Gowda,655,8.9,1,1,UDYAM-UP-03-2292217,NOT_APPLICABLE,0,21.34,6.6,275433,43.2,71.0
ENT_IN_23336,Vijay Kumar,649,22.28,1,1,NOT_REGISTERED,ACTIVE,1,41.58,5.2,438604,44.9,67.1
ENT_IN_23337,Kavita Banerjee,836,17.76,1,1,UDYAM-KA-03-1859789,NOT_APPLICABLE,1,8.23,10.1,183579,93.2,98.6
ENT_IN_23338,Karan Yadav,584,22.86,1,1,UDYAM-UP-03-6475673,ACTIVE,1,1.11,5.8,84206,78.2,77.8
ENT_IN_23339,Seema Singh,693,10.03,1,1,UDYAM-TN-03-4821957,ACTIVE,0,18.17,4.9,133787,48.7,72.8
ENT_IN_23340,Mamta Reddy,762,16.69,1,1,UDYAM-KA-03-6727440,UNREGISTERED,1,25.69,4.2,316183,46.5,91.3
ENT_IN_23341,Sangeeta Khan,699,12.0,1,1,UDYAM-PB-03-6720244,NOT_APPLICABLE,1,15.17,3.1,42468,59.6,76.9
ENT_IN_23342,Vikram Verma,687,9.82,1,1,NOT_REGISTERED,UNREGISTERED,0,11.14,0.4,247424,45.0,62.1
ENT_IN_23343,Geeta Reddy,689,12.54,1,1,UDYAM-GJ-03-1345983,NOT_APPLICABLE,0,22.79,5.8,296128,47.2,72.8
ENT_IN_23344,Lakshmi Khan,775,9.87,1,1,NOT_REGISTERED,ACTIVE,1,36.07,3.8,300388,76.0,97.6
ENT_IN_23345,Shweta Sharma,798,12.1,1,1,NOT_REGISTERED,UNREGISTERED,1,37.87,6.4,97001,53.9,76.0
ENT_IN_23346,Prakash Deshmukh,0,0.86,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,8.81,9.9,208017,73.4,59.4
ENT_IN_23347,Bhavna Patil,573,2.29,1,1,UDYAM-TN-03-6674377,ACTIVE,1,30.81,7.9,367436,45.8,77.5
ENT_IN_23348,Priya Shah,553,10.56,1,1,UDYAM-GJ-03-4765675,NOT_APPLICABLE,1,9.88,0.3,402478,88.4,81.0
ENT_IN_23349,Deepika Sharma,767,14.42,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,4.69,2.3,445356,61.4,82.6
ENT_IN_23350,Arjun Chaudhary,748,18.63,1,1,NOT_REGISTERED,ACTIVE,0,13.52,2.2,345131,61.0,75.0
ENT_IN_23351,Sanjay Kumar,590,11.5,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,16.82,5.7,418037,66.4,63.9
ENT_IN_23352,Suresh Das,731,24.34,1,1,UDYAM-UP-03-3389286,ACTIVE,1,33.07,2.2,67988,57.3,80.3
ENT_IN_23353,Bhavna Kaur,558,9.07,1,1,UDYAM-PB-03-4902988,NOT_APPLICABLE,1,20.27,1.4,441646,83.8,79.4
ENT_IN_23354,Rajesh Chatterjee,774,1.86,1,1,NOT_REGISTERED,UNREGISTERED,1,2.51,4.9,289488,84.8,94.1
ENT_IN_23355,Shweta Reddy,641,9.1,1,1,NOT_REGISTERED,UNREGISTERED,1,37.97,2.7,441557,45.5,64.0
ENT_IN_23356,Vikram Banerjee,727,7.64,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,4.87,10.1,29693,79.5,73.2
ENT_IN_23357,Deepika Shah,610,16.53,1,1,UDYAM-GJ-03-6151580,ACTIVE,1,26.7,11.1,397100,61.4,79.6
ENT_IN_23358,Anil Kulkarni,651,19.78,1,1,UDYAM-GJ-03-9154655,NOT_APPLICABLE,0,32.4,0.4,174662,61.3,71.6
ENT_IN_23359,Preeti Khan,779,3.78,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,7.64,6.1,29649,73.2,80.3
ENT_IN_23360,Preeti Chatterjee,671,6.24,1,1,UDYAM-TN-03-4975614,NOT_APPLICABLE,1,9.29,4.6,78966,73.8,82.2
ENT_IN_23361,Gurpreet Shah,567,0.92,1,1,UDYAM-TN-03-8464797,NOT_APPLICABLE,1,43.7,2.6,63901,35.7,58.4
ENT_IN_23362,Ashok Joshi,799,15.96,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,32.52,0.8,123590,37.1,73.9
ENT_IN_23363,Sunil Patil,849,4.81,1,1,UDYAM-PB-03-6531312,UNREGISTERED,1,9.18,7.4,405380,99.4,100.0
ENT_IN_23364,Preeti Reddy,657,6.26,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,19.72,4.4,88773,56.2,68.7
ENT_IN_23365,Geeta Yadav,0,13.54,1,1,UDYAM-GJ-03-4801276,ACTIVE,1,28.24,4.6,117868,44.4,58.1
