application_id,applicant_name,state,reported_annual_income_inr,tax_vault_verified_income_inr,income_discrepancy_ratio,duplicate_bank_account_flag,duplicate_aadhaar_flag,ip_geo_mismatch,ip_address_changes_count,document_forgery_risk_score,caste_certificate_verification_status,target_is_fraudulent
FRAUD_IN_42284,Dinesh Kumar,Punjab,380237,436908,1.15,0,0,0,2,0.21,VERIFIED_VALID,0
FRAUD_IN_42285,Harpreet Chaudhary,Odisha,152618,156908,1.03,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_42286,Seema Singh,Assam,427492,445139,1.04,0,0,0,4,0.15,VERIFIED_VALID,0
FRAUD_IN_42287,Seema Deshmukh,West Bengal,172017,195118,1.13,0,0,0,4,0.21,VERIFIED_VALID,0
FRAUD_IN_42288,Vikram Yadav,Odisha,114857,116051,1.01,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_42289,Ayesha Kulkarni,Tamil Nadu,93430,99571,1.07,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_42290,Dinesh Chaudhary,Kerala,177072,173974,0.98,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_42291,Sujata Singh,Haryana,208965,224783,1.08,0,0,0,4,0.14,VERIFIED_VALID,0
FRAUD_IN_42292,Simran Joshi,Karnataka,126816,119360,0.94,0,0,0,3,0.18,NOT_REQUIRED,0
FRAUD_IN_42293,Lakshmi Chaudhary,Haryana,320400,329778,1.03,0,0,0,3,0.2,VERIFIED_VALID,0
FRAUD_IN_42294,Deepak Patil,Tamil Nadu,249639,277268,1.11,0,0,0,1,0.18,NOT_REQUIRED,0
FRAUD_IN_42295,Bhavna Patil,Kerala,165164,153534,0.93,0,0,0,4,0.14,NOT_REQUIRED,0
FRAUD_IN_42296,Sunita Chatterjee,Karnataka,102504,95964,0.94,0,0,0,3,0.17,NOT_REQUIRED,0
FRAUD_IN_42297,Harpreet Sharma,Haryana,388674,406003,1.04,0,0,0,2,0.13,VERIFIED_VALID,0
FRAUD_IN_42298,Tariq Yadav,Uttar Pradesh,358908,377311,1.05,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_42299,Suresh Sharma,Gujarat,259140,275955,1.06,0,0,0,1,0.14,VERIFIED_VALID,0
FRAUD_IN_42300,Ananya Sheikh,West Bengal,381743,3075090,8.06,0,0,0,21,0.72,UNVERIFIED,1
FRAUD_IN_42301,Simran Verma,West Bengal,79230,74716,0.94,0,0,0,2,0.18,NOT_REQUIRED,0
FRAUD_IN_42302,Prakash Joshi,Maharashtra,348081,372827,1.07,0,0,0,2,0.06,VERIFIED_VALID,0
FRAUD_IN_42303,Ayesha Mishra,Madhya Pradesh,303463,294921,0.97,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_42304,Deepak Nair,Tamil Nadu,287118,299534,1.04,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_42305,Gurpreet Kaur,Maharashtra,308808,331959,1.07,0,0,0,2,0.09,NOT_REQUIRED,0
FRAUD_IN_42306,Savita Reddy,Haryana,279954,298484,1.07,0,0,0,2,0.02,NOT_REQUIRED,0
FRAUD_IN_42307,Shweta Nair,Assam,325152,362949,1.12,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_42308,Sujata Patil,Tamil Nadu,55205,55325,1.0,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_42309,Mohammed Verma,Tamil Nadu,237701,1142753,4.81,1,1,1,26,0.72,SUSPICIOUS,1
FRAUD_IN_42310,Vijay Banerjee,Haryana,67146,76299,1.14,0,0,0,2,0.22,VERIFIED_VALID,0
FRAUD_IN_42311,Fatima Shah,Odisha,200596,206626,1.03,0,0,0,1,0.2,VERIFIED_VALID,0
FRAUD_IN_42312,Rajesh Nair,West Bengal,91640,90445,0.99,0,0,1,3,0.07,VERIFIED_VALID,0
FRAUD_IN_42313,Gurpreet Das,Kerala,216091,223509,1.03,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_42314,Simran Yadav,Karnataka,177041,201972,1.14,0,0,0,4,0.21,VERIFIED_VALID,0
FRAUD_IN_42315,Seema Rao,Kerala,137885,143317,1.04,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_42316,Ayesha Sheikh,Rajasthan,315126,302184,0.96,0,0,0,2,0.21,VERIFIED_VALID,0
FRAUD_IN_42317,Rahul Mishra,Karnataka,363513,394434,1.09,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_42318,Gurpreet Mishra,Haryana,216767,214267,0.99,0,0,0,4,0.1,NOT_REQUIRED,0
FRAUD_IN_42319,Mamta Nair,Madhya Pradesh,239028,243000,1.02,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_42320,Karan Yadav,Rajasthan,67333,76207,1.13,0,0,0,3,0.2,VERIFIED_VALID,0
FRAUD_IN_42321,Sunita Khan,Bihar,243697,269868,1.11,0,0,0,4,0.01,VERIFIED_VALID,0
FRAUD_IN_42322,Rahul Singh,Odisha,212685,238969,1.12,0,0,0,3,0.17,VERIFIED_VALID,0
FRAUD_IN_42323,Bhavna Gowda,Punjab,169916,189335,1.11,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_42324,Radha Yadav,Assam,49213,52731,1.07,0,0,0,2,0.13,VERIFIED_VALID,0
FRAUD_IN_42325,Radha Nair,Bihar,381733,1967387,5.15,1,1,1,30,0.9,SUSPICIOUS,1
FRAUD_IN_42326,Geeta Rao,Odisha,351494,324027,0.92,0,0,0,3,0.04,NOT_REQUIRED,0
FRAUD_IN_42327,Mahesh Chaudhary,Kerala,389074,1932249,4.97,0,0,1,23,0.9,SUSPICIOUS,1
FRAUD_IN_42328,Sujata Nair,Assam,318170,335172,1.05,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_42329,Seema Kaur,Maharashtra,54167,56320,1.04,0,0,0,3,0.16,VERIFIED_VALID,0
FRAUD_IN_42330,Prakash Kulkarni,Haryana,218419,242358,1.11,0,0,0,4,0.13,NOT_REQUIRED,0
FRAUD_IN_42331,Ramesh Reddy,Gujarat,340484,364062,1.07,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_42332,Karan Gupta,Kerala,134646,138494,1.03,0,0,0,1,0.04,VERIFIED_VALID,0
FRAUD_IN_42333,Vijay Gowda,Punjab,193312,199448,1.03,0,0,1,3,0.21,VERIFIED_VALID,0
FRAUD_IN_42334,Ashok Rao,Bihar,174368,197776,1.13,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_42335,Sanjay Singh,West Bengal,440131,489323,1.11,0,0,0,1,0.16,NOT_REQUIRED,0
FRAUD_IN_42336,Anita Kaur,Maharashtra,129970,136909,1.05,0,0,0,4,0.15,VERIFIED_VALID,0
FRAUD_IN_42337,Harpreet Rao,Uttar Pradesh,413246,411729,1.0,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_42338,Kavita Kumar,Assam,352962,340642,0.97,0,0,0,1,0.12,VERIFIED_VALID,0
FRAUD_IN_42339,Mahesh Banerjee,Maharashtra,280083,288440,1.03,0,0,0,3,0.1,VERIFIED_VALID,0
FRAUD_IN_42340,Fatima Das,Bihar,124692,115050,0.92,0,0,0,2,0.0,VERIFIED_VALID,0
FRAUD_IN_42341,Ashok Kaur,Madhya Pradesh,355242,365995,1.03,0,0,0,4,0.0,NOT_REQUIRED,0
FRAUD_IN_42342,Ashok Rao,Odisha,367511,409536,1.11,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_42343,Preeti Patel,Karnataka,177134,169578,0.96,0,0,0,3,0.16,VERIFIED_VALID,0
FRAUD_IN_42344,Lakshmi Joshi,Haryana,144628,148372,1.03,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_42345,Sunil Singh,Karnataka,235769,240124,1.02,0,0,0,2,0.14,VERIFIED_VALID,0
FRAUD_IN_42346,Shweta Kaur,Karnataka,187138,193593,1.03,0,0,0,2,0.02,VERIFIED_VALID,0
FRAUD_IN_42347,Mamta Deshmukh,West Bengal,82315,88892,1.08,0,0,0,3,0.01,VERIFIED_VALID,0
FRAUD_IN_42348,Sanjay Mishra,Kerala,306212,301553,0.98,0,0,0,2,0.08,NOT_REQUIRED,0
FRAUD_IN_42349,Rekha Nair,Maharashtra,358220,367801,1.03,0,0,0,2,0.16,VERIFIED_VALID,0
FRAUD_IN_42350,Gurpreet Chaudhary,Maharashtra,213971,222262,1.04,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_42351,Arjun Deshmukh,Madhya Pradesh,440082,1622195,3.69,1,1,1,31,0.75,SUSPICIOUS,1
FRAUD_IN_42352,Amit Nair,Haryana,102171,116214,1.14,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_42353,Sunil Banerjee,Tamil Nadu,383146,428841,1.12,0,0,0,2,0.09,NOT_REQUIRED,0
FRAUD_IN_42354,Gurpreet Deshmukh,Odisha,335218,329408,0.98,0,0,1,1,0.22,VERIFIED_VALID,0
FRAUD_IN_42355,Shweta Kulkarni,Assam,428888,408795,0.95,0,0,1,4,0.01,VERIFIED_VALID,0
FRAUD_IN_42356,Vikram Chatterjee,Rajasthan,102590,114268,1.11,0,0,0,4,0.2,VERIFIED_VALID,0
FRAUD_IN_42357,Neha Mishra,Uttar Pradesh,260163,297361,1.14,0,0,0,4,0.15,VERIFIED_VALID,0
FRAUD_IN_42358,Meena Patel,Assam,44743,45592,1.02,0,0,0,1,0.15,VERIFIED_VALID,0
FRAUD_IN_42359,Ananya Gowda,Rajasthan,378926,408790,1.08,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_42360,Manoj Gowda,Kerala,333492,312738,0.94,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_42361,Rekha Rao,Assam,153040,167820,1.1,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_42362,Kiran Patel,Kerala,279557,314274,1.12,0,0,0,3,0.16,VERIFIED_VALID,0
FRAUD_IN_42363,Manoj Singh,Punjab,412593,416567,1.01,0,0,0,2,0.15,NOT_REQUIRED,0
FRAUD_IN_42364,Rahul Singh,Haryana,129894,142808,1.1,0,0,0,4,0.2,VERIFIED_VALID,0
FRAUD_IN_42365,Radha Patel,Bihar,364945,357861,0.98,0,0,0,1,0.15,VERIFIED_VALID,0
FRAUD_IN_42366,Rajesh Kumar,Maharashtra,84351,82213,0.97,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_42367,Neha Mishra,West Bengal,388995,388489,1.0,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_42368,Rekha Gowda,Assam,163994,176641,1.08,0,0,0,2,0.1,VERIFIED_VALID,0
FRAUD_IN_42369,Geeta Mishra,Maharashtra,50744,52627,1.04,0,0,0,2,0.12,VERIFIED_VALID,0
FRAUD_IN_42370,Arjun Gowda,Uttar Pradesh,84001,94457,1.12,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_42371,Savita Khan,Madhya Pradesh,362584,362597,1.0,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_42372,Shweta Das,Rajasthan,141496,146954,1.04,0,0,0,3,0.17,VERIFIED_VALID,0
FRAUD_IN_42373,Anil Sheikh,West Bengal,158262,146437,0.93,0,0,1,1,0.03,NOT_REQUIRED,0
FRAUD_IN_42374,Shweta Verma,Kerala,99094,107496,1.08,0,0,0,4,0.18,VERIFIED_VALID,0
FRAUD_IN_42375,Rohan Rao,Bihar,443444,493093,1.11,0,0,0,2,0.12,VERIFIED_VALID,0
FRAUD_IN_42376,Manoj Mishra,Assam,218711,240919,1.1,0,0,0,2,0.19,VERIFIED_VALID,0
FRAUD_IN_42377,Mamta Joshi,Karnataka,105685,114444,1.08,0,0,0,1,0.1,VERIFIED_VALID,0
FRAUD_IN_42378,Sunita Singh,Kerala,446749,425639,0.95,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_42379,Preeti Gupta,Assam,443376,446020,1.01,0,0,0,3,0.0,VERIFIED_VALID,0
FRAUD_IN_42380,Vijay Sheikh,Tamil Nadu,117746,115196,0.98,0,0,1,2,0.0,NOT_REQUIRED,0
FRAUD_IN_42381,Mohammed Reddy,Uttar Pradesh,193788,180047,0.93,0,0,0,4,0.2,VERIFIED_VALID,0
FRAUD_IN_42382,Simran Kulkarni,West Bengal,100812,112489,1.12,0,0,0,3,0.04,VERIFIED_VALID,0
FRAUD_IN_42383,Savita Gowda,Kerala,235913,240969,1.02,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_42384,Anita Kumar,Tamil Nadu,218186,232862,1.07,0,0,0,4,0.21,NOT_REQUIRED,0
FRAUD_IN_42385,Ramesh Nair,Rajasthan,313937,336157,1.07,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_42386,Kiran Gupta,Maharashtra,435552,2700341,6.2,0,0,1,34,0.82,FAKE_CERTIFICATE,1
FRAUD_IN_42387,Ananya Verma,Haryana,393149,382129,0.97,0,0,0,3,0.11,VERIFIED_VALID,0
FRAUD_IN_42388,Priya Nair,Maharashtra,284290,312933,1.1,0,0,0,3,0.11,VERIFIED_VALID,0
FRAUD_IN_42389,Ayesha Das,Kerala,306188,316942,1.04,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_42390,Sangeeta Joshi,Rajasthan,212086,225787,1.06,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_42391,Neha Banerjee,Karnataka,441646,2633888,5.96,1,0,0,15,0.84,SUSPICIOUS,1
FRAUD_IN_42392,Geeta Sharma,Kerala,36651,36065,0.98,0,0,0,4,0.14,VERIFIED_VALID,0
FRAUD_IN_42393,Lakshmi Khan,Gujarat,338431,356119,1.05,0,0,0,4,0.09,VERIFIED_VALID,0
FRAUD_IN_42394,Ramesh Patil,Bihar,150370,1017767,6.77,1,1,1,24,0.94,SUSPICIOUS,1
FRAUD_IN_42395,Rajesh Yadav,West Bengal,337700,371793,1.1,0,0,0,4,0.14,VERIFIED_VALID,0
FRAUD_IN_42396,Rahul Yadav,Maharashtra,302952,334420,1.1,0,0,0,4,0.1,NOT_REQUIRED,0
FRAUD_IN_42397,Fatima Kulkarni,Kerala,179183,166436,0.93,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_42398,Sunil Deshmukh,Karnataka,349788,349313,1.0,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_42399,Geeta Singh,Kerala,203481,190923,0.94,0,0,0,1,0.02,VERIFIED_VALID,0
FRAUD_IN_42400,Mahesh Reddy,Rajasthan,272027,305286,1.12,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_42401,Ganesh Yadav,Rajasthan,297445,285968,0.96,0,0,0,3,0.08,VERIFIED_VALID,0
FRAUD_IN_42402,Mamta Rao,Punjab,288122,324134,1.12,0,0,0,2,0.14,VERIFIED_VALID,0
FRAUD_IN_42403,Manoj Chatterjee,Punjab,271988,308109,1.13,0,0,0,3,0.04,VERIFIED_VALID,0
FRAUD_IN_42404,Radha Kulkarni,Madhya Pradesh,164231,185913,1.13,0,0,0,3,0.12,VERIFIED_VALID,0
FRAUD_IN_42405,Gurpreet Kulkarni,Bihar,305072,346505,1.14,0,0,1,4,0.12,VERIFIED_VALID,0
FRAUD_IN_42406,Ananya Mishra,Rajasthan,283903,298175,1.05,0,0,1,1,0.06,VERIFIED_VALID,0
FRAUD_IN_42407,Bhavna Reddy,Madhya Pradesh,445998,413576,0.93,0,0,1,4,0.13,VERIFIED_VALID,0
FRAUD_IN_42408,Vikram Chatterjee,West Bengal,380044,403120,1.06,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_42409,Anita Deshmukh,Maharashtra,387020,3047171,7.87,0,1,0,22,0.94,UNVERIFIED,1
FRAUD_IN_42410,Harpreet Nair,Gujarat,320401,340369,1.06,0,0,0,2,0.21,VERIFIED_VALID,0
FRAUD_IN_42411,Sanjay Nair,Bihar,117819,775617,6.58,1,0,1,34,0.96,SUSPICIOUS,1
FRAUD_IN_42412,Simran Patel,Karnataka,86490,84026,0.97,0,0,0,1,0.12,NOT_REQUIRED,0
FRAUD_IN_42413,Kiran Deshmukh,Maharashtra,61782,66062,1.07,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_42414,Ramesh Chatterjee,Uttar Pradesh,398355,452036,1.13,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_42415,Rohan Kumar,Uttar Pradesh,344269,367598,1.07,0,0,0,2,0.15,VERIFIED_VALID,0
FRAUD_IN_42416,Gurpreet Banerjee,Assam,130249,126378,0.97,0,0,0,3,0.1,NOT_REQUIRED,0
FRAUD_IN_42417,Manoj Nair,Rajasthan,153520,161503,1.05,0,0,0,2,0.12,VERIFIED_VALID,0
FRAUD_IN_42418,Mamta Mishra,Maharashtra,219175,1625480,7.42,0,1,1,16,0.87,UNVERIFIED,1
FRAUD_IN_42419,Tariq Chaudhary,Karnataka,371950,346573,0.93,0,0,0,2,0.05,VERIFIED_VALID,0
FRAUD_IN_42420,Mohammed Kumar,Uttar Pradesh,136829,150633,1.1,0,0,0,1,0.07,VERIFIED_VALID,0
FRAUD_IN_42421,Deepak Rao,Gujarat,292046,290886,1.0,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_42422,Mamta Mehta,Madhya Pradesh,153264,163442,1.07,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_42423,Manoj Nair,Gujarat,38865,44580,1.15,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_42424,Anil Patil,Rajasthan,292039,333082,1.14,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_42425,Mamta Patel,Odisha,94431,95979,1.02,0,0,0,3,0.03,NOT_REQUIRED,0
FRAUD_IN_42426,Rekha Patel,Kerala,106137,103074,0.97,0,0,0,4,0.06,VERIFIED_VALID,0
FRAUD_IN_42427,Deepak Deshmukh,Madhya Pradesh,307512,293080,0.95,0,0,0,1,0.14,VERIFIED_VALID,0
FRAUD_IN_42428,Ramesh Reddy,Uttar Pradesh,408180,384730,0.94,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_42429,Prakash Reddy,Gujarat,396756,382868,0.96,0,0,0,4,0.13,NOT_REQUIRED,0
FRAUD_IN_42430,Geeta Verma,Madhya Pradesh,328613,304845,0.93,0,0,0,1,0.18,NOT_REQUIRED,0
FRAUD_IN_42431,Mohammed Sheikh,Assam,438347,479032,1.09,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_42432,Deepika Gowda,Rajasthan,75193,71863,0.96,0,0,0,1,0.12,VERIFIED_VALID,0
FRAUD_IN_42433,Amit Yadav,Haryana,439472,1856110,4.22,0,0,1,7,0.91,SUSPICIOUS,1
FRAUD_IN_42434,Arjun Sheikh,Odisha,160181,148024,0.92,0,0,0,3,0.16,NOT_REQUIRED,0
FRAUD_IN_42435,Ganesh Patil,Tamil Nadu,219034,227555,1.04,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_42436,Mohammed Mehta,Punjab,375364,412824,1.1,0,0,0,2,0.1,VERIFIED_VALID,0
FRAUD_IN_42437,Lakshmi Yadav,Assam,57976,226684,3.91,0,0,1,30,0.81,SUSPICIOUS,1
FRAUD_IN_42438,Mahesh Singh,Madhya Pradesh,155358,143589,0.92,0,0,0,3,0.12,VERIFIED_VALID,0
FRAUD_IN_42439,Seema Kaur,Rajasthan,329128,311614,0.95,0,0,0,4,0.11,VERIFIED_VALID,0
FRAUD_IN_42440,Ramesh Patel,Madhya Pradesh,130379,136574,1.05,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_42441,Deepika Chaudhary,Maharashtra,42979,44665,1.04,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_42442,Arjun Chatterjee,Tamil Nadu,348354,350923,1.01,0,0,0,3,0.11,NOT_REQUIRED,0
FRAUD_IN_42443,Sanjay Rao,Kerala,287483,284794,0.99,0,0,0,4,0.06,NOT_REQUIRED,0
FRAUD_IN_42444,Ananya Nair,Bihar,137792,132248,0.96,0,0,0,4,0.1,VERIFIED_VALID,0
FRAUD_IN_42445,Seema Yadav,Bihar,114247,121085,1.06,0,0,0,3,0.04,VERIFIED_VALID,0
FRAUD_IN_42446,Suresh Deshmukh,Kerala,355958,392578,1.1,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_42447,Karan Patil,Uttar Pradesh,211050,206666,0.98,0,0,1,2,0.14,VERIFIED_VALID,0
FRAUD_IN_42448,Shweta Kaur,Maharashtra,307446,335020,1.09,0,0,0,2,0.13,VERIFIED_VALID,0
FRAUD_IN_42449,Preeti Chaudhary,Odisha,149172,147147,0.99,0,0,0,3,0.09,NOT_REQUIRED,0
FRAUD_IN_42450,Simran Chaudhary,Bihar,88387,88359,1.0,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_42451,Karan Kulkarni,Bihar,437638,411829,0.94,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_42452,Simran Khan,Tamil Nadu,116618,107853,0.92,0,0,0,4,0.08,VERIFIED_VALID,0
FRAUD_IN_42453,Bhavna Mishra,Odisha,419462,429686,1.02,0,0,0,3,0.09,VERIFIED_VALID,0
FRAUD_IN_42454,Radha Banerjee,West Bengal,323464,301593,0.93,0,0,0,1,0.17,NOT_REQUIRED,0
FRAUD_IN_42455,Pradeep Gowda,Gujarat,183761,194664,1.06,0,0,0,2,0.2,NOT_REQUIRED,0
FRAUD_IN_42456,Harpreet Reddy,Kerala,48204,47057,0.98,0,0,0,4,0.08,VERIFIED_VALID,0
FRAUD_IN_42457,Mamta Singh,Kerala,38375,38828,1.01,0,0,0,3,0.19,VERIFIED_VALID,0
FRAUD_IN_42458,Sunita Verma,Tamil Nadu,167768,181873,1.08,0,0,0,1,0.07,NOT_REQUIRED,0
FRAUD_IN_42459,Seema Sheikh,Madhya Pradesh,408458,420667,1.03,0,0,0,3,0.04,VERIFIED_VALID,0
FRAUD_IN_42460,Rohan Gowda,Madhya Pradesh,439104,479424,1.09,0,0,0,4,0.1,VERIFIED_VALID,0
FRAUD_IN_42461,Lakshmi Das,Maharashtra,399181,424724,1.06,0,0,0,2,0.02,NOT_REQUIRED,0
FRAUD_IN_42462,Ramesh Joshi,Maharashtra,76408,87734,1.15,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_42463,Amit Sharma,Assam,326143,364422,1.12,0,0,0,1,0.1,NOT_REQUIRED,0
FRAUD_IN_42464,Mahesh Deshmukh,Haryana,290571,296880,1.02,0,0,0,4,0.09,VERIFIED_VALID,0
FRAUD_IN_42465,Mahesh Patil,Karnataka,228997,245291,1.07,0,0,0,1,0.02,VERIFIED_VALID,0
FRAUD_IN_42466,Rekha Chatterjee,Bihar,418741,479469,1.15,0,0,0,3,0.18,VERIFIED_VALID,0
FRAUD_IN_42467,Ayesha Kulkarni,Uttar Pradesh,443147,496072,1.12,0,0,0,1,0.17,VERIFIED_VALID,0
FRAUD_IN_42468,Meena Joshi,Maharashtra,184303,170531,0.93,0,0,0,3,0.11,VERIFIED_VALID,0
FRAUD_IN_42469,Prakash Kulkarni,Bihar,229588,253900,1.11,0,0,0,2,0.2,NOT_REQUIRED,0
FRAUD_IN_42470,Rohan Nair,Gujarat,200658,217888,1.09,0,0,0,4,0.06,NOT_REQUIRED,0
FRAUD_IN_42471,Karan Kulkarni,Haryana,418341,407854,0.97,0,0,0,1,0.21,NOT_REQUIRED,0
FRAUD_IN_42472,Vikram Das,Madhya Pradesh,64285,64966,1.01,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_42473,Amit Sheikh,Odisha,229806,262023,1.14,0,0,1,4,0.19,NOT_REQUIRED,0
FRAUD_IN_42474,Geeta Chaudhary,Tamil Nadu,267533,299940,1.12,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_42475,Harpreet Patel,Punjab,178137,186771,1.05,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_42476,Preeti Singh,West Bengal,441280,414551,0.94,0,0,0,2,0.11,VERIFIED_VALID,0
FRAUD_IN_42477,Anil Patil,Madhya Pradesh,212709,200441,0.94,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_42478,Priya Kumar,Madhya Pradesh,169995,175939,1.03,0,0,0,4,0.12,VERIFIED_VALID,0
FRAUD_IN_42479,Karan Sheikh,Assam,379569,407185,1.07,0,0,0,2,0.03,VERIFIED_VALID,0
FRAUD_IN_42480,Preeti Das,Rajasthan,219482,236909,1.08,0,0,1,4,0.16,VERIFIED_VALID,0
FRAUD_IN_42481,Ashok Verma,Kerala,186607,190991,1.02,0,0,0,4,0.22,VERIFIED_VALID,0
FRAUD_IN_42482,Sangeeta Patil,Karnataka,74159,74737,1.01,0,0,0,2,0.2,VERIFIED_VALID,0
FRAUD_IN_42483,Savita Chaudhary,Madhya Pradesh,336912,1139859,3.38,0,0,1,23,0.84,UNVERIFIED,1
FRAUD_IN_42484,Savita Verma,Bihar,359587,383471,1.07,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_42485,Radha Patil,Haryana,449188,513100,1.14,0,0,0,1,0.15,VERIFIED_VALID,0
FRAUD_IN_42486,Bhavna Mishra,Rajasthan,401298,2057742,5.13,1,0,1,11,0.69,UNVERIFIED,1
FRAUD_IN_42487,Meena Banerjee,Assam,421849,400760,0.95,0,0,0,4,0.2,NOT_REQUIRED,0
FRAUD_IN_42488,Anil Verma,Odisha,424464,392483,0.92,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_42489,Sujata Singh,Bihar,79807,84152,1.05,0,0,0,4,0.01,VERIFIED_VALID,0
FRAUD_IN_42490,Ananya Chaudhary,Haryana,246089,227406,0.92,0,0,0,4,0.03,VERIFIED_VALID,0
FRAUD_IN_42491,Anita Chatterjee,West Bengal,371090,394901,1.06,0,0,0,1,0.2,VERIFIED_VALID,0
FRAUD_IN_42492,Ramesh Khan,Rajasthan,124702,122595,0.98,0,0,0,2,0.2,VERIFIED_VALID,0
FRAUD_IN_42493,Simran Sheikh,Madhya Pradesh,374244,368250,0.98,0,0,0,4,0.16,VERIFIED_VALID,0
FRAUD_IN_42494,Kavita Chaudhary,Uttar Pradesh,228021,238102,1.04,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_42495,Sunil Sharma,Karnataka,417544,402184,0.96,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_42496,Ananya Sheikh,Gujarat,139910,992449,7.09,1,0,1,10,0.93,SUSPICIOUS,1
FRAUD_IN_42497,Sangeeta Patil,Madhya Pradesh,386387,424886,1.1,0,0,0,4,0.19,VERIFIED_VALID,0
FRAUD_IN_42498,Kiran Mishra,West Bengal,301812,319374,1.06,0,0,0,2,0.05,VERIFIED_VALID,0
FRAUD_IN_42499,Bhavna Patel,Rajasthan,137782,130438,0.95,0,0,0,2,0.05,VERIFIED_VALID,0
FRAUD_IN_42500,Pooja Gowda,Gujarat,445494,459861,1.03,0,0,0,3,0.05,VERIFIED_VALID,0
FRAUD_IN_42501,Kavita Rao,Punjab,48241,49776,1.03,0,0,0,4,0.22,VERIFIED_VALID,0
FRAUD_IN_42502,Manoj Chaudhary,Uttar Pradesh,259165,822919,3.18,1,0,1,15,0.72,SUSPICIOUS,1
FRAUD_IN_42503,Preeti Yadav,Karnataka,413246,408307,0.99,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_42504,Karan Chaudhary,West Bengal,323631,339189,1.05,0,0,0,1,0.21,NOT_REQUIRED,0
