student_id,student_name,gender,state,district,social_category,annual_family_income_inr,academic_marks_pct,education_level,course_name,institution_type,is_single_girl_child,is_orphan,scholarship_id,scholarship_name,scholarship_min_marks,scholarship_max_income,target_eligibility
STU_IN_32830,Kavita Sheikh,Female,Rajasthan,Kota,SC,206345,57.5,Diploma / ITI,B.Tech Computer Science,Government Institution,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32831,Harpreet Sheikh,Male,Punjab,Jalandhar,OBC,155663,51.2,Postgraduate (PG),Diploma Mechanical,Private Self-Financed,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_32832,Vijay Banerjee,Male,Karnataka,Mysuru,OBC,176432,74.4,Postgraduate (PG),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32833,Manoj Shah,Male,Madhya Pradesh,Ujjain,EWS,229753,50.1,Undergraduate (UG),Class 12 Science,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_32834,Pooja Patel,Female,Bihar,Patna,General,335725,56.5,Postgraduate (PG),B.Tech Computer Science,Government Aided,1,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_32835,Radha Singh,Female,Kerala,Kollam,OBC,228768,96.6,School (9th-12th),Diploma Mechanical,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_32836,Kiran Yadav,Female,West Bengal,Asansol,OBC,194276,82.1,School (9th-12th),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32837,Lakshmi Kulkarni,Female,Madhya Pradesh,Jabalpur,ST,27782,65.0,Postgraduate (PG),Diploma Mechanical,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32838,Vikram Deshmukh,Male,Rajasthan,Ajmer,SC,62914,97.9,School (9th-12th),B.Com Honors,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32839,Mahesh Singh,Male,Gujarat,Rajkot,General,381236,58.9,School (9th-12th),Diploma Mechanical,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_32840,Karan Kaur,Male,Bihar,Gaya,General,196749,80.3,Diploma / ITI,B.Tech Computer Science,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_32841,Sujata Chatterjee,Female,Rajasthan,Udaipur,SC,117935,57.4,Diploma / ITI,M.Sc Physics,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32842,Anita Gupta,Female,Odisha,Sambalpur,OBC,64364,63.5,Diploma / ITI,M.Sc Physics,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_32843,Amit Khan,Male,Tamil Nadu,Tiruchirappalli,OBC,512463,62.1,Undergraduate (UG),Class 12 Science,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_32844,Karan Deshmukh,Male,Gujarat,Jamnagar,ST,205141,58.0,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32845,Manoj Mehta,Male,West Bengal,Howrah,EWS,33964,57.0,Postgraduate (PG),B.Com Honors,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32846,Tariq Reddy,Male,West Bengal,Howrah,General,189985,81.2,Diploma / ITI,B.Tech Computer Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32847,Anita Kulkarni,Female,Punjab,Bathinda,EWS,812120,87.1,Diploma / ITI,Diploma Mechanical,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32848,Kavita Mehta,Female,Bihar,Darbhanga,General,144073,68.6,Postgraduate (PG),B.Sc Agriculture,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32849,Bhavna Sharma,Female,Maharashtra,Kolhapur,SC,172081,91.2,Undergraduate (UG),B.Sc Agriculture,Private Self-Financed,1,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32850,Meena Chaudhary,Female,Rajasthan,Jodhpur,General,233771,74.3,Diploma / ITI,B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32851,Kavita Kumar,Female,Assam,Guwahati,General,171015,63.5,Diploma / ITI,B.Tech Computer Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32852,Shweta Patil,Female,Haryana,Faridabad,OBC,133676,61.8,School (9th-12th),MBBS,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32853,Fatima Singh,Female,Uttar Pradesh,Varanasi,General,53177,61.7,Diploma / ITI,BA Political Science,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32854,Suresh Verma,Male,Karnataka,Hubballi,OBC,135987,67.1,Diploma / ITI,Class 12 Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32855,Neha Banerjee,Female,Uttar Pradesh,Gorakhpur,General,57525,55.7,Undergraduate (UG),Diploma Mechanical,Government Aided,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32856,Manoj Patil,Male,West Bengal,Siliguri,ST,37096,80.7,Postgraduate (PG),B.Com Honors,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_32857,Lakshmi Deshmukh,Female,Karnataka,Dharwad,OBC,187946,58.6,Undergraduate (UG),BA Political Science,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32858,Prakash Sheikh,Male,Gujarat,Rajkot,OBC,370882,49.2,Diploma / ITI,M.Sc Physics,Government Aided,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32859,Dinesh Kumar,Male,Tamil Nadu,Coimbatore,General,227862,97.0,Postgraduate (PG),Class 12 Science,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32860,Ashok Kumar,Male,Gujarat,Rajkot,ST,303319,77.3,Postgraduate (PG),Diploma Mechanical,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32861,Rohan Shah,Male,Karnataka,Mysuru,OBC,175521,56.8,Postgraduate (PG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_32862,Ramesh Rao,Male,Tamil Nadu,Tirunelveli,OBC,91027,81.6,Postgraduate (PG),MBBS,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32863,Neha Chatterjee,Female,Maharashtra,Thane,ST,177915,63.3,Postgraduate (PG),MBBS,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32864,Simran Das,Female,Haryana,Faridabad,ST,186102,76.5,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32865,Preeti Deshmukh,Female,Uttar Pradesh,Ghaziabad,General,499807,74.4,Postgraduate (PG),M.Sc Physics,Government Institution,1,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_32866,Vikram Nair,Male,Haryana,Gurugram,OBC,155222,80.3,School (9th-12th),M.Sc Physics,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32867,Ayesha Joshi,Female,Bihar,Patna,General,65248,51.1,School (9th-12th),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32868,Vikram Kulkarni,Male,Assam,Silchar,OBC,68514,92.1,Undergraduate (UG),BA Political Science,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32869,Mahesh Mehta,Male,Gujarat,Vadodara,SC,133979,75.1,Diploma / ITI,MBBS,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32870,Harpreet Kumar,Male,Assam,Jorhat,OBC,108063,78.8,School (9th-12th),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32871,Mohammed Shah,Male,Gujarat,Surat,General,235996,62.3,Diploma / ITI,Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32872,Savita Chaudhary,Female,Rajasthan,Ajmer,OBC,841885,49.3,School (9th-12th),B.Sc Agriculture,Government Institution,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_32873,Tariq Nair,Male,Gujarat,Ahmedabad,OBC,210716,77.2,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32874,Rahul Kumar,Male,West Bengal,Siliguri,SC,90626,64.7,School (9th-12th),B.Tech Computer Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32875,Seema Nair,Female,Kerala,Kochi,SC,116699,74.1,Diploma / ITI,Class 12 Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32876,Rekha Mehta,Female,Haryana,Gurugram,OBC,748710,98.9,Diploma / ITI,B.Com Honors,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_32877,Deepika Yadav,Female,Assam,Dibrugarh,ST,165189,83.4,School (9th-12th),Class 10 CBSE/State Board,Government Aided,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32878,Kavita Banerjee,Female,Uttar Pradesh,Kanpur,General,172957,77.6,Postgraduate (PG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32879,Karan Patel,Male,Uttar Pradesh,Prayagraj,OBC,126787,81.9,School (9th-12th),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32880,Meena Kaur,Female,Madhya Pradesh,Jabalpur,SC,36410,82.8,Undergraduate (UG),BA Political Science,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32881,Tariq Rao,Male,Karnataka,Mangaluru,OBC,144671,90.4,Postgraduate (PG),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32882,Sunita Banerjee,Female,Tamil Nadu,Madurai,General,53370,87.8,School (9th-12th),Diploma Mechanical,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32883,Mahesh Patel,Male,Punjab,Patiala,OBC,55362,86.7,Diploma / ITI,B.Sc Agriculture,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32884,Fatima Sheikh,Female,Kerala,Kochi,OBC,25231,93.0,Postgraduate (PG),Class 10 CBSE/State Board,Government Aided,1,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32885,Shweta Gowda,Female,Bihar,Bhagalpur,General,197119,52.2,Undergraduate (UG),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_32886,Mamta Kaur,Female,Assam,Silchar,General,793322,55.1,Undergraduate (UG),B.Com Honors,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,NOT_ELIGIBLE
STU_IN_32887,Ramesh Gowda,Male,Punjab,Patiala,OBC,76310,63.4,Diploma / ITI,Diploma Mechanical,Government Aided,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_32888,Karan Khan,Male,Uttar Pradesh,Gorakhpur,SC,442668,87.1,School (9th-12th),B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_32889,Radha Reddy,Female,Assam,Jorhat,SC,179287,58.0,Diploma / ITI,Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32890,Rohan Shah,Male,Bihar,Gaya,OBC,709756,88.9,Diploma / ITI,MBBS,Government Aided,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32891,Rahul Banerjee,Male,Haryana,Ambala,OBC,64465,70.1,School (9th-12th),BA Political Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32892,Ananya Verma,Female,Haryana,Hisar,OBC,155157,97.9,Undergraduate (UG),Diploma Mechanical,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32893,Savita Singh,Female,Punjab,Jalandhar,OBC,544655,62.6,School (9th-12th),B.Com Honors,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_32894,Rahul Gowda,Male,West Bengal,Durgapur,General,39120,83.9,School (9th-12th),BA Political Science,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32895,Preeti Reddy,Female,Tamil Nadu,Tiruchirappalli,OBC,66489,78.4,School (9th-12th),Class 12 Science,Government Institution,1,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32896,Ayesha Deshmukh,Female,West Bengal,Howrah,OBC,195230,80.7,Postgraduate (PG),MBBS,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_32897,Vikram Shah,Male,Kerala,Kollam,SC,29529,82.3,School (9th-12th),Class 12 Science,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32898,Anita Patil,Female,Tamil Nadu,Coimbatore,OBC,57310,67.9,Diploma / ITI,M.Sc Physics,Government Aided,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_32899,Pradeep Kumar,Male,Madhya Pradesh,Bhopal,OBC,505677,95.9,Postgraduate (PG),B.Com Honors,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_32900,Fatima Mishra,Female,Uttar Pradesh,Varanasi,SC,67816,88.7,Undergraduate (UG),M.Sc Physics,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32901,Shweta Verma,Female,Maharashtra,Pune,OBC,173335,77.0,Undergraduate (UG),B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32902,Rohan Mishra,Male,Punjab,Bathinda,OBC,227186,91.2,School (9th-12th),B.Com Honors,Government Aided,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32903,Rahul Khan,Male,Tamil Nadu,Tirunelveli,General,798264,83.4,Undergraduate (UG),BA Political Science,Government Aided,0,1,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_32904,Seema Gowda,Female,Punjab,Amritsar,OBC,745810,56.9,Postgraduate (PG),Class 12 Science,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_32905,Anil Patel,Male,Odisha,Puri,OBC,102846,52.0,Undergraduate (UG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_32906,Anita Patel,Female,Odisha,Sambalpur,OBC,773150,56.8,Postgraduate (PG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_32907,Rekha Mehta,Female,Maharashtra,Solapur,SC,59835,87.4,Postgraduate (PG),Diploma Mechanical,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32908,Anita Shah,Female,Haryana,Hisar,EWS,501583,85.2,Diploma / ITI,Class 12 Science,Government Institution,0,1,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_32909,Rohan Khan,Male,Tamil Nadu,Madurai,General,420733,90.4,School (9th-12th),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32910,Preeti Patel,Female,Karnataka,Belagavi,General,94705,93.5,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32911,Rahul Gupta,Male,West Bengal,Asansol,OBC,730082,81.4,Postgraduate (PG),B.Tech Computer Science,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_32912,Fatima Nair,Female,Tamil Nadu,Madurai,OBC,791693,88.3,Postgraduate (PG),M.Sc Physics,Government Institution,1,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_32913,Gurpreet Singh,Male,Assam,Silchar,General,207597,68.5,Postgraduate (PG),Class 12 Science,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_32914,Kiran Sharma,Female,Haryana,Panipat,SC,39527,93.5,Undergraduate (UG),B.Tech Computer Science,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_32915,Deepak Mishra,Male,Karnataka,Belagavi,OBC,399996,70.6,Undergraduate (UG),Diploma Mechanical,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_32916,Seema Banerjee,Female,Gujarat,Surat,OBC,104290,66.2,School (9th-12th),B.Com Honors,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32917,Deepika Verma,Female,Odisha,Bhubaneswar,OBC,822540,79.0,Undergraduate (UG),B.Tech Computer Science,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_32918,Deepika Shah,Female,Madhya Pradesh,Ujjain,SC,176562,79.7,Postgraduate (PG),Diploma Mechanical,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_32919,Arjun Mehta,Male,Odisha,Cuttack,ST,111871,50.2,Postgraduate (PG),M.Sc Physics,Private Self-Financed,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32920,Geeta Gupta,Female,West Bengal,Siliguri,General,140696,88.8,Postgraduate (PG),Class 10 CBSE/State Board,Private Self-Financed,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32921,Ananya Kulkarni,Female,Rajasthan,Udaipur,General,142079,70.4,School (9th-12th),B.Com Honors,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_32922,Ananya Joshi,Female,Assam,Jorhat,SC,138011,60.7,Undergraduate (UG),Diploma Mechanical,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_32923,Mohammed Reddy,Male,Madhya Pradesh,Bhopal,SC,176622,77.1,Postgraduate (PG),Diploma Mechanical,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_32924,Manoj Gupta,Male,Rajasthan,Ajmer,OBC,116991,54.3,Undergraduate (UG),Diploma Mechanical,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_32925,Priya Khan,Female,Haryana,Ambala,OBC,76930,77.8,Undergraduate (UG),B.Com Honors,Private Self-Financed,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
